AppId,Category,Rank,Name,Price,Seller,Developer,Screenshots,Size,Rating_Score,Rating_Num,Release_Date,Version,Data_Date,Age,Business,Finance,Games,Health,Utilities
342548956,Business,1,TurboScan: quickly scan multipage documents into high-quality PDFs,1.99,Piksoft Inc.,Piksoft Inc.,5,1.09,4.5,11302,7-Dec-09,2.5.7,19-Jul-13,1321,1,0,0,0,0
294934058,Business,2,HotSchedules,2.99,HotSchedules,HotSchedules,4,6.04,3.5,2392,31-Oct-08,3.0.5,19-Jul-13,1723,1,0,0,0,0
428974099,Business,3,Mail+ for Outlook,5.99,iKonic Apps LLC,iKonic Apps LLC,5,9.36,3.5,5124,18-Apr-11,3.2.2,19-Jul-13,824,1,0,0,0,0
347803339,Business,4,CamCard - Business card scanner & Business card reader & scan card,2.99,"IntSig Information Co.,Ltd","IntSig Information Co.,Ltd",5,43.91,4.5,2623,29-Dec-09,4.1.0.0,19-Jul-13,1299,1,0,0,0,0
307868751,Business,5,JotNot Scanner Pro: scan multipage documents to PDF,0.99,MobiTech 3000 LLC,MobiTech 3000 LLC,5,15.39,4,7039,27-Mar-09,3.3.2,19-Jul-13,1576,1,0,0,0,0
577499909,Business,6,TapeACall Pro - Record Calls,9.99,Epic Enterprises LLC,Epic Enterprises,5,15.04,4,148,22-Jan-13,2.4.2,19-Jul-13,179,1,0,0,0,0
437818260,Business,7,SayHi Translate,0.99,"SayHI, LLC",SayHi,4,12.49,4.5,6961,26-May-11,3.5.2,19-Jul-13,786,1,0,0,0,0
561712083,Business,8,"Boxer - Your Inbox for Outlook, Gmail, Exchange, Hotmail, iCloud, Dropbox, Facebook, LinkedIn, Yahoo, AOL & IMAP Email",3.99,Bodkin Software Inc.,Taskbox,5,12.15,4,398,26-Sep-12,3.8.0,19-Jul-13,297,1,0,0,0,0
539943615,Business,9,Voice Translate Pro,0.99,"Intellectual Flame Co., Ltd.","Intellectual Flame Co., Ltd.",4,7.97,4.5,690,1-Aug-12,1.0.7,19-Jul-13,353,1,0,0,0,0
333710667,Business,10,Scanner Pro by Readdle,6.99,Igor Zhadanov,Readdle,5,33.14,4.5,6355,9-Oct-09,4.6,19-Jul-13,1380,1,0,0,0,0
333211045,Business,11,WorldCard Mobile - business card reader & business card scanner,6.99,Penpower Inc.,Penpower Technology Ltd.,5,24.5,4.5,3104,3-Nov-09,6.0.3,19-Jul-13,1355,1,0,0,0,0
335047649,Business,12,ScanBizCards Business Card Reader,4.99,ScanBiz Mobile Solutions L.P.,ScanBiz Mobile Solutions L.P.,5,27.29,4,1921,28-Oct-09,4,19-Jul-13,1361,1,0,0,0,0
401818935,Business,13,Genius Scan+ - PDF Scanner,2.99,The Grizzly Labs,The Grizzly Labs,5,6.24,4.5,462,16-Dec-10,3.2.2,19-Jul-13,947,1,0,0,0,0
468081771,Business,14,Secret Folder Pro: Secure Photo Gallery & Wifi Transfer App,2.99,chen kaiqian,chen kaiqian,5,5.64,4.5,1284,13-Oct-11,3.4,19-Jul-13,646,1,0,0,0,0
561386772,Business,15,Splashtop Personal - Remote Desktop for iPhone & iPod,2.99,Splashtop Inc.,Splashtop Inc.,5,11.26,4.5,1615,16-Oct-12,2.4.0.3,19-Jul-13,277,1,0,0,0,0
556500145,Business,16,TinyScan Pro - PDF scanner to scan multipage documents,4.99,Blue Tags,Blue Tags,5,12.46,4.5,1582,18-Oct-12,2.7,19-Jul-13,275,1,0,0,0,0
317107309,Business,17,Documents To Go Premium - Office Suite,16.99,"DataViz, Inc","DataViz, Inc.",5,9.82,3,5087,14-Jun-09,4.0.14,19-Jul-13,1497,1,0,0,0,0
570779598,Business,18,NADA MarketValues,1.99,N A D A SERVICES CORPORATION INC,N A D A SERVICES CORPORATION INC,5,7.99,0,0,13-Dec-12,1.0.5,19-Jul-13,219,1,0,0,0,0
373045717,Business,19,"Voice Recorder HD for Audio Recording, Playback, Trimming and Sharing",1.99,eFUSION,"eFUSION Co., Ltd.",5,7.62,4,507,28-May-10,6.4,19-Jul-13,1149,1,0,0,0,0
323133888,Business,20,PDF Expert (professional PDF documents reader),9.99,Igor Zhadanov,Readdle,5,25.62,4,1153,18-Jul-09,3.1,19-Jul-13,1463,1,0,0,0,0
338550388,Business,21,Audio Memos - The Voice Recorder,0.99,Imesart S.a.r.l.,Imesart S.a.r.l.,5,9.48,3.5,1143,25-Nov-09,3.1.6,19-Jul-13,1333,1,0,0,0,0
597820271,Business,22,"Color Effects FX HD - ReColor And Splash Photo Effect Editor Shared To Viber,PhotOFUnia",1.99,Tao Lin,Tao Lin,5,8.61,4,175,5-Feb-13,2.2,19-Jul-13,165,1,0,0,0,0
498174936,Business,23,Voice Commands.,2.99,Component Studios LLC,Component Studios,5,7.38,3,612,17-Mar-12,1.2.2,19-Jul-13,490,1,0,0,0,0
285877935,Business,24,QuickVoice2Text Email (PRO Recorder),2.99,nFinity Inc,nFinity Inc,4,0.54,2.5,3187,14-Apr-09,1.4.5,19-Jul-13,1558,1,0,0,0,0
598955472,Business,25,"Photo Editor HD-Edit,Sticker,Rotate,Filter&Enhance Image Effect For iPhone,iPod&iPad",0.99,Tao Lin,Tao Lin,5,9.95,4,40,12-Feb-13,1.1,19-Jul-13,158,1,0,0,0,0
382013715,Business,26,SuperCam_Pro,1.99,"Shenzhen TVT Digital Technology Co., Ltd.","Shenzhen TVT Digital Technology Co., Ltd.",2,4.34,2,1113,20-Jul-10,V3.6,19-Jul-13,1096,1,0,0,0,0
595865489,Business,27,"Avocado Scanner Deluxe - Scan and Fax Documents, Receipts, Business Cards to PDF",2.99,"Avocado Hills, Inc.","Avocado Hills, Inc.",5,14.71,4,76,6-Mar-13,1.4.2,19-Jul-13,136,1,0,0,0,0
472940721,Business,28,Snap2PDF - Scan Documents & Share Searchable PDF,2.99,Penpower Inc.,Penpower Technology Ltd.,5,28.22,4.5,492,26-Oct-11,3.1.3,19-Jul-13,633,1,0,0,0,0
576443892,Business,29,"InstaLogo Logo Creator - create & design professional logos for your business, product, organization, blog, presentation, business card, website & more",4.99,Adam Meszaros,Adam Meszaros,5,13.65,4,162,13-Nov-12,1.4.1,19-Jul-13,249,1,0,0,0,0
284428991,Business,30,Recorder,0.99,dan walton,Retronyms,4,3.2,3.5,11389,11-Jul-08,11.3,19-Jul-13,1835,1,0,0,0,0
638059047,Business,31,Count Down App (Big Day Event Reminder & Digital Clock Timer Counter),0.99,Li Teng Fei,Privacy & Picture Browser Lab,5,21.41,4,20,30-Apr-13,1.1,19-Jul-13,81,1,0,0,0,0
434458848,Business,32,"OMP, Outlook Access For iOS",8.99,"Code Before Dawn, Inc","Code Before Dawn, Inc",5,7.28,4,3003,22-May-11,2.2,19-Jul-13,790,1,0,0,0,0
296271871,Business,33,iTalk Recorder Premium,1.99,Griffin Technology,Griffin Technology,3,5.6,3.5,949,14-Nov-08,4.6.1,19-Jul-13,1709,1,0,0,0,0
335575354,Business,34,GW Mail,9.99,Ghost Pattern Software,Ghost Pattern Software,5,3.24,3.5,2182,16-Mar-10,4.7,19-Jul-13,1222,1,0,0,0,0
500764746,Business,35,DST Mobile,2.99,"Delta Sigma Theta Sorority, Incorporated","Delta Sigma Theta Sorority, Incorporated",5,17.42,4.5,70,13-Feb-12,2.3,19-Jul-13,523,1,0,0,0,0
569215817,Business,36,Office Reader: For Microsoft Office,2.99,iCubemedia Inc.,iCubemedia Inc.,5,14.93,3,81,29-Nov-12,1.1.4,19-Jul-13,233,1,0,0,0,0
455487988,Business,37,Timecard Pro - Hours & Work Schedule Tracking,2.99,Eric Knoblock,Eveleigh Studios,5,42.49,4.5,465,22-Sep-11,1.6.3,19-Jul-13,667,1,0,0,0,0
468090416,Business,38,SamCard Pro-business card reader & business card scanner & visiting card,5.99,DengXu Shi,SamTeam,5,18.3,4.5,159,30-Sep-11,1.6,19-Jul-13,659,1,0,0,0,0
310723177,Business,39,Quickoffice Pro,14.99,"Quickoffice, Inc.","Quickoffice, Inc.",5,19.31,3,4041,18-Apr-09,4.1.1,19-Jul-13,1554,1,0,0,0,0
321923934,Business,40,HoursTracker - Timesheet & Time Tracker,4.99,Carlos Ribas,Carlos Ribas,5,2.87,4.5,3738,13-Jul-09,2.8,19-Jul-13,1468,1,0,0,0,0
285750155,Business,41,iRecorder Pro - Audio Recorder,2.99,SIMPLETOUCH LLC,SIMPLETOUCH LLC,5,0.9,3.5,1705,23-Jul-08,3.3,19-Jul-13,1823,1,0,0,0,0
573445641,Business,42,Recorder Pro: Professional Voice Recording On-The-Go,1.99,Perception System,Perception System,5,12,4,173,12-Nov-12,1.7,19-Jul-13,250,1,0,0,0,0
527096358,Business,43,Photo Collage Pro (Pic-Frame Editor & Magic Effect Studio),1.99,Li Teng Fei,Privacy & Picture Browser Lab,5,11.42,4.5,452,22-May-12,1.9,19-Jul-13,424,1,0,0,0,0
354611591,Business,44,iGone Out of Office (Outlook Web Access),0.99,Matthew Schwade,Matthew Schwade,4,0.7,3.5,150,9-Feb-10,5.98,19-Jul-13,1257,1,0,0,0,0
422037126,Business,45,Voice Actions,1.99,Pannous GmbH,Pannous,3,4.09,2.5,2052,8-Jun-11,2.2.0,19-Jul-13,773,1,0,0,0,0
364876095,Business,46,Jump Desktop (Remote Desktop) - RDP / VNC,14.99,PhaseFive Systems,Phase Five Systems,5,9.54,4.5,5557,1-Apr-10,5.0.2,19-Jul-13,1206,1,0,0,0,0
295798315,Business,47,Documents,2.99,Savy Soda Pty Ltd,Savy Soda,5,12.59,3,3037,20-Nov-08,6,19-Jul-13,1703,1,0,0,0,0
369820957,Business,48,AudioNote - Notepad and Voice Recorder,4.99,"Luminant Software, Inc","Luminant Software, Inc",3,13.87,4,1142,29-Apr-10,3.2.1,19-Jul-13,1178,1,0,0,0,0
328175747,Business,49,Business Card Reader Pro,6.99,SHAPE GmbH,SHAPE GmbH,5,35.02,3,1961,31-Oct-09,2.5.1,19-Jul-13,1358,1,0,0,0,0
511757903,Business,50,Voice Assistant -  Just use your voice instead of typing,1.99,Nathalie Daumas,QuanticApps,2,8.95,3.5,2068,27-Mar-12,1.5,19-Jul-13,480,1,0,0,0,0
474541319,Business,51,myConsultant,4.99,Kevin McKinley,Kevin McKinley,5,12.6,4,439,1-Nov-11,2.2.1,19-Jul-13,627,1,0,0,0,0
478954116,Business,52,Pure Barre,0.99,"Pure Barre Franchising, LLC",Pure Barre,4,3.24,1.5,45,12-Nov-11,2,19-Jul-13,616,1,0,0,0,0
322773082,Business,53,Invoice2go,9.99,Chris Strode,Invoice2go.com,5,38.69,4,752,16-Jul-09,7.5.0,19-Jul-13,1465,1,0,0,0,0
655774087,Business,54,On The Fly,2.99,Ctuit Inc.,Ctuit Software,1,2.29,0,0,7-Jun-13,1,19-Jul-13,43,1,0,0,0,0
483024873,Business,55,Logo Maker,2.99,Laughingbird Software,Laughingbird Software,5,44.61,3.5,255,10-Dec-11,2.4,19-Jul-13,588,1,0,0,0,0
504520620,Business,56,Smart Office 2,9.99,Picsel UK Ltd,Picsel,1,23.92,4,3753,16-Mar-12,2.1.3,19-Jul-13,491,1,0,0,0,0
379500151,Business,57,Winmail File Viewer,1.99,Hiren Bhatt,HIREN BHATT,5,0.25,3,162,9-Jul-10,1.3,19-Jul-13,1107,1,0,0,0,0
630370237,Business,58,PhoneRecord,0.99,peng deng,peng deng,1,0.2,1,9,25-Apr-13,1.0.2,19-Jul-13,86,1,0,0,0,0
609289360,Business,59,Virtual-Browser for Firefox Â® - iPhone Edition,4.99,VoicEcho LLC,Xform Computing,5,12.81,3.5,18,5-Apr-13,1.0.2,19-Jul-13,106,1,0,0,0,0
353431586,Business,60,"BizXpenseTracker - Expense, Mileage & Time Tracking",5.99,Silverware,Silverware Software,5,12.72,4.5,981,3-Feb-10,7.8,19-Jul-13,1263,1,0,0,0,0
379262343,Business,61,Contacts<->Excel,1.99,YANGYANG YU,Sam Yu,5,6.55,4.5,207,1-Jul-10,2.5.11,19-Jul-13,1115,1,0,0,0,0
669074461,Business,62,PioneerÂ® Field360â?��?Tools,9.99,"Pioneer Hi-Bred International, Inc","Pioneer Hi-Bred International, Inc.",5,18.26,0,0,12-Jul-13,1,19-Jul-13,8,1,0,0,0,0
586166344,Business,63,FastScanner Pro : Quickly scan images + books + receipts into PDF document file,1.99,Hang Nguyen,Hang Nguyen,5,6.87,4.5,36,12-Jan-13,2.6,19-Jul-13,189,1,0,0,0,0
317062064,Business,64,iTap mobile RDP (Remote Desktop for Windows),11.99,Honeder Lacher Wallner Softwareentwicklung OEG,HLW,5,14.24,3.5,1316,16-Jun-09,1.11.0,19-Jul-13,1495,1,0,0,0,0
435867037,Business,65,My Book of Clients Salon,2.99,AvocSoft LLC,AvocSoft LLC,5,1.97,4.5,372,12-May-11,1.6.1,19-Jul-13,800,1,0,0,0,0
327685977,Business,66,"Contacts Journal CRM - Professional Relationship Management for Contacts, Customers and Clients",9.99,zaal LLC,zaal LLC,5,10.36,3.5,646,14-Sep-09,3.4.1,19-Jul-13,1405,1,0,0,0,0
307733225,Business,67,iExplorer,4.99,Zhigang Chen,Zhigang Chen,5,13.36,2,136,17-Apr-09,2.7,19-Jul-13,1555,1,0,0,0,0
339345952,Business,68,GW Calendar,4.99,Ghost Pattern Software,Ghost Pattern Software,5,3.29,3.5,502,23-Mar-10,4.6,19-Jul-13,1215,1,0,0,0,0
421049699,Business,69,Checkout Helper,3.99,"Mohawk Apps, LLC","Mohawk Apps, LLC",4,3.38,4.5,191,24-Feb-11,2.4.3,19-Jul-13,877,1,0,0,0,0
439516456,Business,70,Call Recording Pro,2.99,handsfree.ly,handsfree.ly,5,0.49,3.5,179,22-Sep-11,5,19-Jul-13,667,1,0,0,0,0
345667703,Business,71,STX,4.99,"Salon Transcripts, Inc.","Salon Transcripts, Inc.",2,1,3,162,17-Dec-09,1.7.1,19-Jul-13,1311,1,0,0,0,0
402056323,Business,72,Splashtop Remote Desktop for iPhone & iPod,4.99,Splashtop Inc.,Splashtop Inc.,4,4.64,4.5,4788,18-Nov-10,1.7.5.6,19-Jul-13,975,1,0,0,0,0
359580470,Business,73,FileApp Pro,4.99,DigiDNA SARL,DigiDNA SARL,5,30.4,4,3468,8-Mar-10,3.2.1,19-Jul-13,1230,1,0,0,0,0
365420856,Business,74,Pocket Resume,2.99,Mani GHASEMLOU,Mani Ghasemlou,5,14.42,3.5,812,7-Apr-10,3.5,19-Jul-13,1200,1,0,0,0,0
345273683,Business,75,"Recorder & Editor ~ iSaidWhat?! ~ Share audio to Twitter, Facebook, WiFi, Email, etc.",2.99,Danny Babiy,Tapparatus,5,8.19,4,627,19-Dec-09,2.2.0,19-Jul-13,1309,1,0,0,0,0
531272886,Business,76,ICRSS Pro,29.99,IC Realtime LLC,ICRealtime LLC,1,15.79,4,21,5-Jun-12,5.1.6,19-Jul-13,410,1,0,0,0,0
430831835,Business,77,Time Calculator+,1.99,Verosocial Studio,Verosocial Studio,5,14.37,4.5,56,25-Jul-11,12.1,19-Jul-13,726,1,0,0,0,0
610988879,Business,78,Pocket Parties - Direct Sales/Consultant App,4.99,Dinky Details LLC,Dinky Details LLC,5,9.77,3.5,41,1-Apr-13,2,19-Jul-13,110,1,0,0,0,0
560596861,Business,79,TouchDown for iOS,19.99,"NitroDesk, Inc.","NitroDesk, Inc.",5,8.59,2.5,62,24-Sep-12,2.2.0,19-Jul-13,299,1,0,0,0,0
349731986,Business,80,Brightest Flashlight Pro,0.99,"infoSpider, Inc.",myNewApps.com,5,2.25,3.5,4177,11-Jan-10,2.7,19-Jul-13,1286,1,0,0,0,0
525296240,Business,81,HD Tattoo Designs Pro Catalog,1.99,"Escargot Studios, LLC","Escargot Studios, LLC",5,2.27,4,1040,11-May-12,1.71,19-Jul-13,435,1,0,0,0,0
509992470,Business,82,iDMSS Plus,4.99,"ZHEJIANG DAHUA TECHNOLOGY CO.,LTD.",DMSS,2,6.12,3,21,28-Mar-12,3.10.000,19-Jul-13,479,1,0,0,0,0
656513649,Business,83,Cool Font Maker,0.99,Senming Huang,Senming Huang,5,5.67,0,0,6-Jul-13,1,19-Jul-13,14,1,0,0,0,0
644933412,Business,84,Call Recorder Pro - Record Phone Calls for iPhone,9.99,Component Studios LLC,Component Studios,4,9.7,0,0,8-Jul-13,1,19-Jul-13,12,1,0,0,0,0
286751428,Business,85,Trip Cubby ??Mileage Log for Tax Deduction or Reimbursement,2.99,The Application Cubby LLC,App Cubby,5,3.25,3.5,428,2-Aug-08,2.2,19-Jul-13,1813,1,0,0,0,0
391312617,Business,86,Profit Story,1.99,"VooZu Promotions, LLC",VooZu Promotions LLC,5,0.92,4.5,22,16-Nov-10,1.8,19-Jul-13,977,1,0,0,0,0
478861246,Business,87,"Doc Scan Pro - Scanner to Scan PDF, Print, Fax, Email, and Upload to Cloud Storages",1.99,"IFUNPLAY CO., LTD.","IFUNPLAY CO., LTD.",5,12.96,3.5,31,12-Nov-11,7.1,19-Jul-13,616,1,0,0,0,0
451032663,Business,88,SFSTest,4.99,Charles Russell,"Accident Analysis and Reconstruction, Inc",5,0.62,4.5,36,1-Aug-11,1.3,19-Jul-13,719,1,0,0,0,0
642297380,Business,89,Televox Evo,0.99,"INFOTRAX SYSTEMS, L.C.",InfoTrax,5,3.31,0,0,19-May-13,1.1,19-Jul-13,62,1,0,0,0,0
326512817,Business,90,PocketCloud Remote Desktop Pro - RDP / VNC / View,14.99,Wyse Technology Inc.,Wyse Technology Inc.,5,13.61,4,2496,27-Aug-09,2.2.252,19-Jul-13,1423,1,0,0,0,0
315653890,Business,91,Straight to Voicemail,1.99,"Bearded Pony, LLC","Bearded Pony, LLC",4,0.28,3,1010,20-May-09,3.2.1,19-Jul-13,1522,1,0,0,0,0
436219363,Business,92,TimeTracker - Time Sheet,2.99,Silverware,Silverware Software,5,12.25,4.5,267,24-May-11,3.8,19-Jul-13,788,1,0,0,0,0
353483464,Business,93,EagleEyes-plus,4.99,Avtech,Avtech,4,7.58,3,121,11-Feb-10,1.0.3.2,19-Jul-13,1255,1,0,0,0,0
472219505,Business,94,Photo to PDF Converter,2.99,xu jianwei,xu jianwei,5,3.29,3.5,33,18-Oct-11,1.4,19-Jul-13,641,1,0,0,0,0
665362628,Business,95,barZapp,1.99,Intellicheck Mobilisa,"Mobilisa, Inc.",5,8.99,0,0,1-Jul-13,1.3.26,19-Jul-13,19,1,0,0,0,0
517974972,Business,96,Resume Mobile,2.99,DAHABASKA REKLAM VE ILETISIM HIZ.LTD.STI.,DahaBaska,5,5.88,4,109,17-Apr-12,2.3,19-Jul-13,459,1,0,0,0,0
425341262,Business,97,FTP Client Pro,2.99,Anders Havn,LessIsMore Development,5,10.95,4.5,402,17-Mar-11,2.1.5,19-Jul-13,856,1,0,0,0,0
305320304,Business,98,iMargin - Margin Calculator,0.99,SUI Solutions Ltd,SUI Solutions,5,3.61,3.5,72,19-Feb-09,1.6.2,19-Jul-13,1612,1,0,0,0,0
562543658,Business,99,Do Not Disturb Whitelist,2.99,Andrea Vettori,Andrea Vettori,5,0.52,3,87,29-Sep-12,1.1,19-Jul-13,294,1,0,0,0,0
494998818,Business,100,Outlook Mail Access,2.99,OKD Limited,OKD Limited,5,0.39,1.5,35,19-Jan-12,1.0.5,19-Jul-13,548,1,0,0,0,0
558160040,Business,101,vMEyeCloud,0.99,Youlong Hu,Youlong Hu,4,8.21,0,0,12-Sep-12,1.2.3,19-Jul-13,311,1,0,0,0,0
454405637,Business,102,Vocre Translate ~ Voice and Text Translator,0.99,"myLanguage, Inc.",myLanguage,5,7.06,3.5,717,13-Sep-11,1.2.6181,19-Jul-13,676,1,0,0,0,0
367455861,Business,103,PrintCentral for iPhone/iPod Touch,4.99,EuroSmartz Ltd,EuroSmartz Ltd,5,13.39,4,557,17-Apr-10,2.6.1,19-Jul-13,1190,1,0,0,0,0
312941044,Business,104,Smart Recorder - The Voice Recorder,4.99,Kenneth roe,Roe Mobile Development,5,7.15,3,1216,27-Apr-09,4.2,19-Jul-13,1545,1,0,0,0,0
366791896,Business,105,"Prizmo - Scanning, OCR, and Speech",9.99,Creaceed SPRL,Creaceed,5,39.72,3.5,120,18-Aug-10,2.0.5,19-Jul-13,1067,1,0,0,0,0
300171267,Business,106,AtHome Camera Pro - Remote video surveillance for home security,7.99,Circlely Networks Incorporated,Circlely Networks Incorporated,5,7.55,3,461,10-Jan-09,1.6.10,19-Jul-13,1652,1,0,0,0,0
564097067,Business,107,Lock Secret Foto HD - Secure Private Vault Safe & Passcode Manager For iPad/iPhone/iPod,0.99,Yang Wei,Yang Wei,5,8.98,4,35,2-Oct-12,2.2,19-Jul-13,291,1,0,0,0,0
553767600,Business,108,Password Privacy App & Private Data Vault for iPhone & iPad (Pro Version),9.99,Wave Wang,Wave Wang,5,11.22,4.5,77,8-Sep-12,1.2,19-Jul-13,315,1,0,0,0,0
291405311,Business,109,Tap Forms Organizer and Secure Database,8.99,Tap Zapp Software Inc.,Tap Zapp Software Inc.,5,20.59,4,821,28-Sep-08,3.1.3,19-Jul-13,1756,1,0,0,0,0
364895421,Business,110,SharePlus: SharePoint Mobile Client,19.99,"Infragistics Business Solutions, Inc.","Infragistics Business Solutions, Inc.",5,24.51,4,425,1-Apr-10,3.8.2,19-Jul-13,1206,1,0,0,0,0
328890658,Business,111,AltaMail,9.99,EuroSmartz Ltd,EuroSmartz Ltd,5,16.13,3,382,2-Sep-09,5.0.1,19-Jul-13,1417,1,0,0,0,0
399341058,Business,112,"Voice Secretary - Personal Assistant with Voice Reminder, Audio Recorder, Vocal Recorder and Voice Memo",0.99,li wang,G-Power,5,18.69,4,127,28-Oct-10,4.3.0,19-Jul-13,996,1,0,0,0,0
329738656,Business,113,Time Calculator,0.99,Rolf Assfalg,Rolf Assfalg,2,1.72,2.5,180,15-Sep-09,1.5,19-Jul-13,1404,1,0,0,0,0
435114074,Business,114,Time sheet time track timecard overtime,3.99,Zero8 Soft Consult LLC,Zero8 Soft Consult LLC,5,5.77,4.5,277,10-May-11,3.6.1,19-Jul-13,802,1,0,0,0,0
506033219,Business,115,Smart Recorder DE - The voice recording app,6.99,Kenneth roe,Roe Mobile Development,5,4.18,4,39,16-Mar-12,4.2,19-Jul-13,491,1,0,0,0,0
559701364,Business,116,"Hours Keeper Pro - Time Tracking, Timesheet & Billing",4.99,Blue Tags,Blue Tags,5,9.08,4,170,14-Sep-12,2,19-Jul-13,309,1,0,0,0,0
420728937,Business,117,Public Folders App,4.99,Jason Morton,Foretek,5,3.46,2.5,46,22-Feb-11,2.0.9,19-Jul-13,879,1,0,0,0,0
594229997,Business,118,"TurboScan Plus (Scan multiple page to PDF, Photo to PDF & PDF to Photo Covnerter, Handwriting Annotation Plus, Lossless Quality)",2.99,NGUYEN VAN LINH,LongNguyen,5,93.15,2,14,18-Feb-13,1.4,19-Jul-13,152,1,0,0,0,0
287765826,Business,119,iSSH - SSH / VNC Console,9.99,Dean Beeler,Zinger-Soft,4,8.84,4,1821,13-Aug-08,5.5.0,19-Jul-13,1802,1,0,0,0,0
350399839,Business,120,OfficeÂ²,5.99,Byte Squared,ByteÂ²,5,17.37,3.5,468,14-Jan-10,5.2.4,19-Jul-13,1283,1,0,0,0,0
395904807,Business,121,CamScanner Pro,4.99,"IntSig Information Co.,Ltd","IntSig Information Co.,Ltd",5,22.87,4.5,503,7-Oct-10,2.1.0.0,19-Jul-13,1017,1,0,0,0,0
294895817,Business,122,Voxie Pro Recorder,4.99,Bottle Rocket,Bottle Rocket,5,2.97,3,1394,4-Nov-08,3.6,19-Jul-13,1719,1,0,0,0,0
376771196,Business,123,MyChair,4.99,"J3 Software, LLC","J3 Software, LLC",4,2.69,3.5,655,23-Jun-10,2.3.2,19-Jul-13,1123,1,0,0,0,0
550406793,Business,124,"iWipe HD - Draw & Wipe Funny Sketch Avatar Photo For TinyChat,TweetBot,PhotOFUnia",0.99,ZHANG LIMING,ZHANG LIMING,5,15.45,4,79,15-Aug-12,2.2,19-Jul-13,339,1,0,0,0,0
430780873,Business,125,iPGMail,1.99,Wyllys Ingersoll,Wyllys Ingersoll,5,6.81,4.5,75,15-Apr-11,1.55,19-Jul-13,827,1,0,0,0,0
432849858,Business,126,VIVOTEK iViewer,1.99,VIVOTEK inc.,VIVOTEK inc.,5,6.3,2,24,26-Apr-11,1.3.3.0,19-Jul-13,816,1,0,0,0,0
549455283,Business,127,Card Now: Magic Business,2.99,Jakob Halskov,Halskov,4,11.91,4.5,52,5-Nov-12,1.2.1,19-Jul-13,257,1,0,0,0,0
528075156,Business,128,TodoÂ® Exchange Tasks,9.99,"Appigo, Inc.",Appigo,5,2.07,3,42,29-May-12,1.0.1,19-Jul-13,417,1,0,0,0,0
634992546,Business,129,Myers-Briggs Type and Communication,3.99,"CPP, Inc.","CPP, Inc.",5,29.67,4,9,1-Jun-13,1.0.2,19-Jul-13,49,1,0,0,0,0
628316637,Business,130,IDCheck ID Scanner,19.99,Custosoft Technologies,CustoSoft Technologies,5,1.06,4,12,29-Apr-13,2.0.2,19-Jul-13,82,1,0,0,0,0
570151920,Business,131,Genius WhiteList Manager App,1.99,Huang Senming,Huang Senming,2,6.79,3.5,7,13-Nov-12,1,19-Jul-13,249,1,0,0,0,0
513188658,Business,132,Polaris Office,12.99,Infraware Co.Ltd.,"Infraware Co.,Ltd",5,56.97,4,643,16-Apr-12,4.1.6,19-Jul-13,460,1,0,0,0,0
422396289,Business,133,Print Agent PRO for iPhone,3.99,Darsoft Inc.,Darsoft Inc.,5,11.04,4,308,9-Mar-11,2.2.0,19-Jul-13,864,1,0,0,0,0
438465036,Business,134,Normal Ringtones PRO,1.99,RCP Ringtones Inc.,RCP Ringtones,5,8.22,4,195,1-Jun-11,2.3,19-Jul-13,780,1,0,0,0,0
531288096,Business,135,SmartScan+OCR: Text Reader with PDF conversion,2.99,Andrew Sulimoff,Andrew Sulimoff,5,14.99,4,26,11-Jun-12,1.2,19-Jul-13,404,1,0,0,0,0
528126168,Business,136,Documents Unlimited Office & PDF Editor Apps Pro for iPhone,3.99,Appsverse Inc.,Appsverse Inc.,5,9.81,3.5,79,26-May-12,2,19-Jul-13,420,1,0,0,0,0
522627917,Business,137,FTPManager,2.99,Steven Zhang,Steven Zhang,5,14.75,4,122,3-May-12,2.0.6,19-Jul-13,443,1,0,0,0,0
440414135,Business,138,Order Calculator for Arbonne Independent Consultants,1.99,Brian Ficker,B-Fick.com  Apps,5,2.22,5,16,1-Jun-11,1.2.1,19-Jul-13,780,1,0,0,0,0
327012792,Business,139,HVAC BuddyÂ®,9.99,Kevin Burandt,Kevin Burandt,5,0.46,3.5,58,20-Aug-09,2.1,19-Jul-13,1430,1,0,0,0,0
313140115,Business,140,Inventory Tracker,4.99,logan sease,iParty! Mobile,5,4.05,4,169,2-May-09,3.33,19-Jul-13,1540,1,0,0,0,0
405732706,Business,141,eMailGanizer Pro - email client for people that use mail folders,4.99,GoodHumans,GoodHumans,5,27.65,4.5,189,15-Jan-11,1.11.2,19-Jul-13,917,1,0,0,0,0
472190829,Business,142,Profit Bandit,14.99,victor zefas,First Light Apps,5,22.51,4,26,17-Oct-11,5.32,19-Jul-13,642,1,0,0,0,0
493868868,Business,143,Straight to Voicemail Express,1.99,handsfree.ly,handsfree.ly,3,1.93,3.5,64,10-Feb-12,3,19-Jul-13,526,1,0,0,0,0
478631675,Business,144,Scan to Spreadsheet,2.99,Berry Wing LLC,Berry Wing LLC,4,1.53,2.5,39,11-Nov-11,2.3,19-Jul-13,617,1,0,0,0,0
456984826,Business,145,ContactMover,4.99,Immense Networks,Immense Networks,2,0.97,4.5,150,22-Aug-11,1.4,19-Jul-13,698,1,0,0,0,0
460812653,Business,146,Contacts to Excel,0.99,xiaoxiao yu,Yuki,5,4.85,4,7,6-Sep-11,1.4,19-Jul-13,683,1,0,0,0,0
